well_tag_number,drilling_method_code
1893,EXCAVATING
1894,EXCAVATING
1895,EXCAVATING
1896,EXCAVATING
1897,OTHER
1898,EXCAVATING
1899,OTHER
1900,OTHER
1901,OTHER
1902,OTHER
1903,EXCAVATING
1904,EXCAVATING
1905,EXCAVATING
1906,OTHER
1907,OTHER
1908,OTHER
1909,EXCAVATING
1910,EXCAVATING
1911,EXCAVATING
1912,OTHER
1913,EXCAVATING
1914,EXCAVATING
1915,OTHER
1916,OTHER
1917,OTHER
1918,EXCAVATING
1919,OTHER
1920,OTHER
1921,OTHER
1922,OTHER
1923,OTHER
1924,OTHER
1925,EXCAVATING
1926,EXCAVATING
1927,EXCAVATING
1929,EXCAVATING
1930,EXCAVATING
1931,EXCAVATING
1932,EXCAVATING
1933,EXCAVATING
1934,OTHER
1935,EXCAVATING
1936,DUGOUT
1937,OTHER
1938,EXCAVATING
1939,EXCAVATING
1941,EXCAVATING
1942,OTHER
1943,OTHER
1944,EXCAVATING
1945,EXCAVATING
1946,EXCAVATING
1947,EXCAVATING
1948,EXCAVATING
1949,EXCAVATING
1950,EXCAVATING
1951,EXCAVATING
1952,OTHER
1953,OTHER
1954,OTHER
1955,OTHER
1956,OTHER
1958,EXCAVATING
1960,EXCAVATING
1961,OTHER
1962,EXCAVATING
1963,EXCAVATING
1964,EXCAVATING
1966,EXCAVATING
1967,EXCAVATING
1968,EXCAVATING
1969,OTHER
1970,OTHER
1972,EXCAVATING
1973,OTHER
1974,EXCAVATING
1975,EXCAVATING
1976,EXCAVATING
1977,OTHER
1978,OTHER
1980,EXCAVATING
1982,EXCAVATING
1983,EXCAVATING
1984,EXCAVATING
1986,EXCAVATING
1987,OTHER
1988,EXCAVATING
1989,OTHER
1990,EXCAVATING
1991,EXCAVATING
1992,EXCAVATING
1993,EXCAVATING
1994,OTHER
1995,EXCAVATING
1996,EXCAVATING
1997,EXCAVATING
1998,EXCAVATING
1999,EXCAVATING
2001,EXCAVATING
2002,EXCAVATING
2003,EXCAVATING
2004,OTHER
2006,OTHER
2007,EXCAVATING
2009,EXCAVATING
2010,OTHER
2011,OTHER
2012,OTHER
2013,EXCAVATING
2014,EXCAVATING
2015,EXCAVATING
2016,EXCAVATING
2017,EXCAVATING
2018,EXCAVATING
2019,EXCAVATING
2020,EXCAVATING
2021,OTHER
2022,EXCAVATING
2023,EXCAVATING
2024,OTHER
2025,EXCAVATING
2026,EXCAVATING
2027,EXCAVATING
2028,EXCAVATING
2029,OTHER
2030,EXCAVATING
2031,EXCAVATING
2032,EXCAVATING
2033,EXCAVATING
2034,OTHER
2035,OTHER
2036,EXCAVATING
2037,EXCAVATING
2038,EXCAVATING
2039,EXCAVATING
2040,EXCAVATING
2041,OTHER
2042,OTHER
2043,OTHER
2044,OTHER
2045,OTHER
2046,OTHER
2048,EXCAVATING
2049,EXCAVATING
2050,EXCAVATING
2051,EXCAVATING
2052,EXCAVATING
2053,EXCAVATING
2054,EXCAVATING
2055,EXCAVATING
2056,EXCAVATING
2057,EXCAVATING
2058,EXCAVATING
2059,EXCAVATING
2061,EXCAVATING
2062,EXCAVATING
2063,EXCAVATING
2064,OTHER
2065,EXCAVATING
2066,EXCAVATING
2067,OTHER
2068,EXCAVATING
2069,EXCAVATING
2070,OTHER
2071,EXCAVATING
2072,OTHER
2073,EXCAVATING
2074,EXCAVATING
2075,EXCAVATING
2076,EXCAVATING
2077,EXCAVATING
2078,EXCAVATING
2079,EXCAVATING
2080,EXCAVATING
2081,EXCAVATING
2082,EXCAVATING
2083,EXCAVATING
2084,OTHER
2085,OTHER
2086,OTHER
2087,EXCAVATING
2088,EXCAVATING
2089,EXCAVATING
2090,EXCAVATING
2091,EXCAVATING
2092,OTHER
2093,EXCAVATING
2094,EXCAVATING
2095,OTHER
2096,EXCAVATING
2099,OTHER
2100,OTHER
2101,EXCAVATING
2102,EXCAVATING
2103,OTHER
2104,EXCAVATING
2105,EXCAVATING
2106,EXCAVATING
2107,EXCAVATING
2108,OTHER
2109,EXCAVATING
2110,EXCAVATING
2111,OTHER
2112,OTHER
2113,OTHER
2114,OTHER
2115,OTHER
2116,OTHER
2117,EXCAVATING
2119,EXCAVATING
2120,OTHER
2121,EXCAVATING
2122,OTHER
2123,EXCAVATING
2124,EXCAVATING
2125,OTHER
2126,OTHER
2127,OTHER
2128,OTHER
2129,OTHER
2130,OTHER
2131,OTHER
2132,OTHER
2133,OTHER
2134,EXCAVATING
2135,OTHER
2136,EXCAVATING
2137,OTHER
2139,EXCAVATING
2140,OTHER
2141,EXCAVATING
2142,EXCAVATING
2143,EXCAVATING
2144,EXCAVATING
2145,OTHER
2146,OTHER
2147,OTHER
2148,OTHER
2149,EXCAVATING
2150,EXCAVATING
2151,EXCAVATING
2153,EXCAVATING
2154,EXCAVATING
2156,EXCAVATING
2157,EXCAVATING
2158,EXCAVATING
2159,EXCAVATING
2160,EXCAVATING
2161,EXCAVATING
2162,OTHER
2163,OTHER
2164,OTHER
2168,OTHER
2169,OTHER
2170,OTHER
2171,OTHER
2172,OTHER
2173,OTHER
2174,OTHER
2175,OTHER
2176,OTHER
2177,OTHER
2178,OTHER
2179,OTHER
2180,OTHER
2181,EXCAVATING
2182,EXCAVATING
2183,EXCAVATING
2184,EXCAVATING
2185,EXCAVATING
2187,OTHER
2188,OTHER
2189,EXCAVATING
2191,EXCAVATING
2192,EXCAVATING
2193,EXCAVATING
2194,EXCAVATING
2195,EXCAVATING
2197,EXCAVATING
2198,EXCAVATING
2199,EXCAVATING
2200,EXCAVATING
2201,OTHER
2202,OTHER
2203,OTHER
2204,OTHER
2205,OTHER
2207,EXCAVATING
2208,OTHER
2209,OTHER
2210,EXCAVATING
2211,OTHER
2214,OTHER
2215,OTHER
2218,OTHER
2219,OTHER
2220,OTHER
2221,OTHER
2222,OTHER
2223,OTHER
2224,OTHER
2225,OTHER
2226,OTHER
2228,OTHER
2229,OTHER
2230,OTHER
2231,OTHER
2232,OTHER
2233,OTHER
2234,OTHER
2235,OTHER
2236,OTHER
2237,OTHER
2238,OTHER
2239,OTHER
2240,OTHER
2241,OTHER
2242,OTHER
2243,OTHER
2244,OTHER
2245,OTHER
2246,EXCAVATING
2247,EXCAVATING
2248,EXCAVATING
2249,EXCAVATING
2250,OTHER
2251,EXCAVATING
2252,EXCAVATING
2253,OTHER
2254,OTHER
2255,EXCAVATING
2256,EXCAVATING
2257,EXCAVATING
2258,EXCAVATING
2259,EXCAVATING
2260,EXCAVATING
2261,EXCAVATING
2263,EXCAVATING
2264,EXCAVATING
2265,OTHER
2266,OTHER
2267,EXCAVATING
2268,EXCAVATING
2269,OTHER
2270,OTHER
2271,OTHER
2272,EXCAVATING
2273,OTHER
2274,OTHER
2275,OTHER
2276,OTHER
2277,EXCAVATING
2278,EXCAVATING
2279,OTHER
2280,OTHER
2281,OTHER
2282,EXCAVATING
2283,OTHER
2284,EXCAVATING
2285,EXCAVATING
2286,OTHER
2287,EXCAVATING
2288,OTHER
2289,OTHER
2290,OTHER
2291,OTHER
2292,OTHER
2293,EXCAVATING
2294,EXCAVATING
2295,OTHER
2297,OTHER
2298,OTHER
2299,EXCAVATING
2300,EXCAVATING
2302,EXCAVATING
2303,OTHER
2304,OTHER
2305,OTHER
2306,OTHER
2307,OTHER
2308,OTHER
2309,OTHER
2310,OTHER
2311,OTHER
2312,OTHER
2313,OTHER
2314,OTHER
2315,OTHER
2316,OTHER
2317,OTHER
2318,OTHER
2319,OTHER
2320,EXCAVATING
2321,EXCAVATING
2322,EXCAVATING
2323,OTHER
2325,EXCAVATING
2326,EXCAVATING
2327,OTHER
2328,EXCAVATING
2329,OTHER
2330,EXCAVATING
2331,OTHER
2332,OTHER
2333,EXCAVATING
2334,EXCAVATING
2335,EXCAVATING
2336,EXCAVATING
2337,EXCAVATING
2339,EXCAVATING
2340,OTHER
2341,OTHER
2342,OTHER
2343,OTHER
2344,EXCAVATING
2345,EXCAVATING
2346,EXCAVATING
2347,EXCAVATING
2348,EXCAVATING
2349,EXCAVATING
2350,EXCAVATING
2351,EXCAVATING
2352,EXCAVATING
2353,EXCAVATING
2354,EXCAVATING
2355,EXCAVATING
2356,EXCAVATING
2357,OTHER
2358,OTHER
2359,EXCAVATING
2360,EXCAVATING
2361,EXCAVATING
2362,EXCAVATING
2364,EXCAVATING
2365,EXCAVATING
2366,OTHER
2367,EXCAVATING
2368,EXCAVATING
2369,EXCAVATING
2370,EXCAVATING
2371,OTHER
2372,OTHER
2373,OTHER
2374,OTHER
2375,EXCAVATING
2376,EXCAVATING
2377,EXCAVATING
2378,EXCAVATING
2379,OTHER
2380,OTHER
2381,OTHER
2382,EXCAVATING
2383,EXCAVATING
2384,EXCAVATING
2385,EXCAVATING
2386,EXCAVATING
2387,OTHER
2388,OTHER
2389,EXCAVATING
2390,EXCAVATING
2391,OTHER
2392,EXCAVATING
2393,OTHER
2394,OTHER
2395,EXCAVATING
2397,EXCAVATING
2398,OTHER
2399,OTHER
2400,OTHER
2401,OTHER
2402,EXCAVATING
2403,EXCAVATING
2404,EXCAVATING
2405,OTHER
2406,EXCAVATING
2407,EXCAVATING
2408,OTHER
2409,EXCAVATING
2410,EXCAVATING
2411,OTHER
2412,EXCAVATING
2413,EXCAVATING
2414,OTHER
2415,EXCAVATING
2416,EXCAVATING
2417,EXCAVATING
2418,EXCAVATING
2419,EXCAVATING
2420,EXCAVATING
2421,EXCAVATING
2422,EXCAVATING
2423,EXCAVATING
2424,OTHER
2425,OTHER
2426,EXCAVATING
2427,EXCAVATING
2428,EXCAVATING
2429,EXCAVATING
2430,OTHER
2431,OTHER
2432,OTHER
2433,EXCAVATING
2434,EXCAVATING
2436,EXCAVATING
2437,EXCAVATING
2438,EXCAVATING
2439,EXCAVATING
2440,EXCAVATING
2441,EXCAVATING
2442,EXCAVATING
2443,EXCAVATING
2444,OTHER
2445,EXCAVATING
2446,EXCAVATING
2448,EXCAVATING
2449,EXCAVATING
2451,OTHER
2452,OTHER
2453,OTHER
2454,EXCAVATING
2455,EXCAVATING
2456,EXCAVATING
2457,EXCAVATING
2458,EXCAVATING
2459,EXCAVATING
2460,EXCAVATING
2461,EXCAVATING
2463,EXCAVATING
2464,OTHER
2465,OTHER
2466,EXCAVATING
2467,OTHER
2468,OTHER
2469,OTHER
2470,OTHER
2471,OTHER
2472,OTHER
2473,EXCAVATING
2474,EXCAVATING
2475,EXCAVATING
2476,EXCAVATING
2477,EXCAVATING
2478,EXCAVATING
2479,EXCAVATING
2480,OTHER
2481,EXCAVATING
2482,OTHER
2483,EXCAVATING
2484,EXCAVATING
2485,OTHER
2486,OTHER
2488,EXCAVATING
2489,EXCAVATING
2490,EXCAVATING
2491,EXCAVATING
2492,EXCAVATING
2493,OTHER
2494,OTHER
2495,OTHER
2496,EXCAVATING
2497,EXCAVATING
2498,EXCAVATING
2499,EXCAVATING
2500,OTHER
2501,OTHER
2502,EXCAVATING
2503,OTHER
2504,OTHER
2505,OTHER
2506,OTHER
2507,OTHER
2508,OTHER
2509,OTHER
2510,OTHER
2511,OTHER
2512,OTHER
2513,EXCAVATING
2514,EXCAVATING
2517,EXCAVATING
2518,EXCAVATING
2519,EXCAVATING
2520,OTHER
2521,OTHER
2522,EXCAVATING
2523,EXCAVATING
2524,EXCAVATING
2527,OTHER
2529,EXCAVATING
2531,OTHER
2532,OTHER
2533,OTHER
2534,OTHER
2536,OTHER
2537,EXCAVATING
2538,EXCAVATING
2540,EXCAVATING
2541,EXCAVATING
2542,EXCAVATING
2543,EXCAVATING
2544,OTHER
2545,OTHER
2546,OTHER
2547,OTHER
2548,OTHER
2549,EXCAVATING
2550,EXCAVATING
2551,EXCAVATING
2552,OTHER
2554,OTHER
2555,OTHER
2556,OTHER
2557,EXCAVATING
2558,EXCAVATING
2559,EXCAVATING
2560,EXCAVATING
2561,EXCAVATING
2562,EXCAVATING
2563,OTHER
2564,OTHER
2565,OTHER
2566,EXCAVATING
2567,EXCAVATING
2568,EXCAVATING
2569,EXCAVATING
2570,EXCAVATING
2571,OTHER
2572,EXCAVATING
2573,OTHER
2574,EXCAVATING
2576,EXCAVATING
2577,EXCAVATING
2578,EXCAVATING
2579,EXCAVATING
2580,OTHER
2582,EXCAVATING
2583,EXCAVATING
2584,EXCAVATING
2585,EXCAVATING
2586,OTHER
2587,EXCAVATING
2588,EXCAVATING
2589,OTHER
2591,EXCAVATING
2592,EXCAVATING
2593,EXCAVATING
2594,EXCAVATING
2595,EXCAVATING
2596,EXCAVATING
2598,EXCAVATING
2599,EXCAVATING
2600,EXCAVATING
2601,EXCAVATING
2602,OTHER
2603,EXCAVATING
2604,OTHER
2605,EXCAVATING
2606,EXCAVATING
2607,OTHER
2608,EXCAVATING
2609,EXCAVATING
2611,OTHER
2612,OTHER
2613,OTHER
2614,OTHER
2615,OTHER
2616,OTHER
2617,OTHER
2618,OTHER
2619,OTHER
2620,EXCAVATING
2621,EXCAVATING
2622,OTHER
2623,EXCAVATING
2625,EXCAVATING
2626,EXCAVATING
2629,EXCAVATING
2630,OTHER
2631,OTHER
2633,OTHER
2634,OTHER
2635,OTHER
2636,OTHER
2637,OTHER
2638,OTHER
2640,EXCAVATING
2642,EXCAVATING
2646,EXCAVATING
2647,OTHER
2648,EXCAVATING
2650,OTHER
2651,OTHER
2652,OTHER
2653,OTHER
2654,EXCAVATING
2655,EXCAVATING
2656,OTHER
2657,EXCAVATING
2658,OTHER
2659,OTHER
2660,OTHER
2661,EXCAVATING
2663,OTHER
2664,OTHER
2665,OTHER
2666,OTHER
2667,OTHER
2668,OTHER
2669,OTHER
2670,OTHER
2671,OTHER
2672,OTHER
2673,OTHER
2674,OTHER
2675,OTHER
2676,OTHER
2677,EXCAVATING
2678,EXCAVATING
2679,EXCAVATING
2680,EXCAVATING
2681,OTHER
2682,EXCAVATING
2683,OTHER
2684,OTHER
2685,OTHER
2686,OTHER
2687,OTHER
2688,EXCAVATING
2689,OTHER
2690,EXCAVATING
2691,EXCAVATING
2692,EXCAVATING
2693,EXCAVATING
2694,OTHER
2695,EXCAVATING
2696,EXCAVATING
2697,EXCAVATING
2698,EXCAVATING
2699,OTHER
2700,EXCAVATING
2701,EXCAVATING
2702,EXCAVATING
2703,OTHER
2704,EXCAVATING
2705,OTHER
2706,OTHER
2707,OTHER
2708,OTHER
2709,EXCAVATING
2710,OTHER
2711,OTHER
2712,OTHER
2713,OTHER
2714,OTHER
2715,EXCAVATING
2716,OTHER
2717,OTHER
2718,EXCAVATING
2719,EXCAVATING
2720,OTHER
2721,EXCAVATING
2722,EXCAVATING
2723,OTHER
2724,EXCAVATING
2725,OTHER
2726,EXCAVATING
2727,EXCAVATING
2728,EXCAVATING
2729,EXCAVATING
2730,EXCAVATING
2731,OTHER
2732,EXCAVATING
2733,OTHER
2734,EXCAVATING
2735,EXCAVATING
2736,EXCAVATING
2737,EXCAVATING
2739,EXCAVATING
2741,EXCAVATING
2742,EXCAVATING
2743,EXCAVATING
2744,EXCAVATING
2745,OTHER
2746,EXCAVATING
2747,OTHER
2748,OTHER
2749,OTHER
2750,EXCAVATING
2751,EXCAVATING
2752,EXCAVATING
2753,EXCAVATING
2754,EXCAVATING
2755,EXCAVATING
2756,EXCAVATING
2757,EXCAVATING
2758,EXCAVATING
2759,OTHER
2760,OTHER
2761,OTHER
2762,OTHER
2763,OTHER
2764,OTHER
2765,OTHER
2766,OTHER
2767,OTHER
2768,OTHER
2769,OTHER
2770,OTHER
2771,OTHER
2772,OTHER
2773,OTHER
2774,OTHER
2775,OTHER
2776,EXCAVATING
2777,EXCAVATING
2778,OTHER
2779,EXCAVATING
2780,EXCAVATING
2781,EXCAVATING
2782,OTHER
2783,OTHER
2784,OTHER
2785,EXCAVATING
2787,EXCAVATING
2788,EXCAVATING
2789,EXCAVATING
2790,OTHER
2791,OTHER
2792,OTHER
2793,OTHER
2794,OTHER
2795,EXCAVATING
2796,OTHER
2797,OTHER
2798,EXCAVATING
2799,EXCAVATING
2800,OTHER
2801,EXCAVATING
2802,EXCAVATING
2803,OTHER
2804,EXCAVATING
2805,EXCAVATING
2806,EXCAVATING
2807,EXCAVATING
2808,EXCAVATING
2809,EXCAVATING
2810,EXCAVATING
2811,EXCAVATING
2812,EXCAVATING
2813,EXCAVATING
2814,OTHER
2815,OTHER
2816,OTHER
2817,OTHER
2818,OTHER
2819,OTHER
2820,OTHER
2821,OTHER
2822,EXCAVATING
2823,OTHER
2824,EXCAVATING
2825,OTHER
2826,OTHER
2827,OTHER
2828,EXCAVATING
2829,OTHER
2830,OTHER
2831,OTHER
2832,EXCAVATING
2833,EXCAVATING
2834,EXCAVATING
2835,EXCAVATING
2836,EXCAVATING
2837,OTHER
2838,EXCAVATING
2839,EXCAVATING
2840,EXCAVATING
2841,EXCAVATING
2842,EXCAVATING
2843,EXCAVATING
2844,EXCAVATING
2845,OTHER
2846,EXCAVATING
2847,EXCAVATING
2848,EXCAVATING
2849,EXCAVATING
2850,EXCAVATING
2851,EXCAVATING
2852,EXCAVATING
2853,EXCAVATING
2854,EXCAVATING
2855,EXCAVATING
2856,EXCAVATING
2857,EXCAVATING
2858,EXCAVATING
2859,EXCAVATING
2860,EXCAVATING
2861,EXCAVATING
2862,EXCAVATING
2863,EXCAVATING
2864,EXCAVATING
2865,EXCAVATING
2866,EXCAVATING
2867,OTHER
2868,OTHER
2869,EXCAVATING
2871,EXCAVATING
2872,EXCAVATING
2873,EXCAVATING
2874,EXCAVATING
2875,EXCAVATING
2876,OTHER
2877,EXCAVATING
2878,OTHER
2879,OTHER
2880,OTHER
2881,OTHER
2882,OTHER
2883,OTHER
2884,OTHER
2885,OTHER
2886,OTHER
2887,OTHER
2890,EXCAVATING
2891,EXCAVATING
2892,EXCAVATING
2893,OTHER
2894,DUGOUT
2895,EXCAVATING
2896,EXCAVATING
2897,OTHER
2898,EXCAVATING
2899,OTHER
2900,EXCAVATING
2901,EXCAVATING
2902,EXCAVATING
2903,EXCAVATING
2904,OTHER
2905,EXCAVATING
2906,OTHER
2907,OTHER
2908,OTHER
2909,OTHER
2911,EXCAVATING
2912,EXCAVATING
2913,EXCAVATING
2914,EXCAVATING
2915,OTHER
2916,EXCAVATING
2917,EXCAVATING
2918,EXCAVATING
2919,OTHER
2921,OTHER
2923,OTHER
2924,OTHER
2925,OTHER
2926,EXCAVATING
2927,EXCAVATING
2928,EXCAVATING
2929,EXCAVATING
2930,EXCAVATING
2931,EXCAVATING
2932,OTHER
2933,OTHER
2934,EXCAVATING
2936,EXCAVATING
2937,OTHER
2939,EXCAVATING
2940,EXCAVATING
2941,EXCAVATING
2942,EXCAVATING
2943,EXCAVATING
2945,EXCAVATING
2946,EXCAVATING
2947,EXCAVATING
2948,EXCAVATING
2949,OTHER
2950,EXCAVATING
2951,EXCAVATING
2952,EXCAVATING
2953,EXCAVATING
2954,EXCAVATING
2955,EXCAVATING
2956,EXCAVATING
2957,EXCAVATING
2958,OTHER
2959,OTHER
2960,EXCAVATING
2961,OTHER
2962,EXCAVATING
2963,EXCAVATING
2964,EXCAVATING
2965,OTHER
2966,OTHER
2967,EXCAVATING
2968,EXCAVATING
2969,OTHER
2970,EXCAVATING
2971,OTHER
2972,OTHER
2973,OTHER
2974,OTHER
2975,EXCAVATING
2976,EXCAVATING
2977,EXCAVATING
2978,OTHER
2979,EXCAVATING
2980,OTHER
2981,OTHER
2982,EXCAVATING
2983,OTHER
2984,OTHER
2985,OTHER
2986,OTHER
2987,EXCAVATING
2988,OTHER
2989,EXCAVATING
2990,OTHER
2991,EXCAVATING
2992,EXCAVATING
2993,EXCAVATING
2994,EXCAVATING
2995,EXCAVATING
2996,EXCAVATING
2998,OTHER
2999,OTHER
3000,OTHER
3002,EXCAVATING
3003,EXCAVATING
3004,OTHER
3005,OTHER
3006,OTHER
3007,OTHER
3008,OTHER
3009,OTHER
3010,EXCAVATING
3011,EXCAVATING
3012,OTHER
3013,OTHER
3014,EXCAVATING
3015,OTHER
3016,OTHER
3017,OTHER
3018,EXCAVATING
3019,OTHER
3020,OTHER
3021,EXCAVATING
3023,OTHER
3025,OTHER
3026,EXCAVATING
3027,OTHER
3028,EXCAVATING
3029,EXCAVATING
3030,EXCAVATING
3031,OTHER
3032,OTHER
3033,OTHER
3034,OTHER
3035,EXCAVATING
3037,EXCAVATING
3040,EXCAVATING
3041,OTHER
3042,OTHER
3043,EXCAVATING
3046,EXCAVATING
3047,OTHER
3048,OTHER
3049,EXCAVATING
3050,OTHER
3051,OTHER
3052,OTHER
3053,OTHER
3054,OTHER
3055,OTHER
3056,OTHER
3057,OTHER
3058,OTHER
3059,OTHER
3060,OTHER
3061,OTHER
3062,OTHER
3063,OTHER
3064,OTHER
3065,OTHER
3066,OTHER
3067,OTHER
3068,OTHER
3069,OTHER
3070,OTHER
3071,EXCAVATING
3072,EXCAVATING
3073,EXCAVATING
3074,EXCAVATING
3075,EXCAVATING
3076,OTHER
3077,EXCAVATING
3078,EXCAVATING
3079,OTHER
3080,EXCAVATING
3081,OTHER
3082,EXCAVATING
3083,EXCAVATING
3084,EXCAVATING
3085,EXCAVATING
3087,OTHER
3088,OTHER
3090,EXCAVATING
3091,OTHER
3092,OTHER
3093,OTHER
3094,EXCAVATING
3095,EXCAVATING
3096,EXCAVATING
3097,OTHER
3098,EXCAVATING
3100,EXCAVATING
3101,EXCAVATING
3102,EXCAVATING
3103,EXCAVATING
3104,EXCAVATING
3105,EXCAVATING
3106,EXCAVATING
3107,EXCAVATING
3108,OTHER
3109,EXCAVATING
3110,OTHER
3111,OTHER
3112,OTHER
3113,OTHER
3114,OTHER
3117,EXCAVATING
3118,EXCAVATING
3119,OTHER
3120,EXCAVATING
3121,OTHER
3122,OTHER
3123,OTHER
3124,OTHER
3125,OTHER
3126,OTHER
3127,OTHER
3129,OTHER
3130,OTHER
3131,OTHER
3132,OTHER
3135,OTHER
3136,OTHER
3141,OTHER
3142,EXCAVATING
3143,OTHER
3144,EXCAVATING
3145,OTHER
3146,EXCAVATING
3147,EXCAVATING
3150,EXCAVATING
3151,OTHER
3152,OTHER
3155,OTHER
3157,OTHER
3158,OTHER
3159,OTHER
3160,OTHER
3161,OTHER
3162,OTHER
3163,EXCAVATING
3164,OTHER
3165,OTHER
3167,EXCAVATING
3168,EXCAVATING
3169,EXCAVATING
3170,OTHER
3171,OTHER
3172,OTHER
3173,EXCAVATING
3174,EXCAVATING
3175,EXCAVATING
3176,EXCAVATING
3177,EXCAVATING
3178,EXCAVATING
3179,EXCAVATING
3180,EXCAVATING
3181,EXCAVATING
3182,EXCAVATING
3183,OTHER
3184,OTHER
3185,EXCAVATING
3186,EXCAVATING
3187,EXCAVATING
3188,EXCAVATING
3189,EXCAVATING
3190,EXCAVATING
3191,EXCAVATING
3192,EXCAVATING
3193,EXCAVATING
3195,OTHER
3196,OTHER
3197,EXCAVATING
3198,EXCAVATING
3199,EXCAVATING
3200,OTHER
3201,EXCAVATING
3202,EXCAVATING
3203,EXCAVATING
3204,EXCAVATING
3205,EXCAVATING
3206,EXCAVATING
3207,EXCAVATING
3208,EXCAVATING
3209,EXCAVATING
3210,EXCAVATING
3211,OTHER
3212,OTHER
3213,OTHER
3214,OTHER
3215,OTHER
3216,OTHER
3217,OTHER
3218,OTHER
3219,EXCAVATING
3221,OTHER
3222,EXCAVATING
3223,EXCAVATING
3224,EXCAVATING
3226,EXCAVATING
3227,EXCAVATING
3228,EXCAVATING
3229,EXCAVATING
3230,EXCAVATING
3231,OTHER
3232,EXCAVATING
3233,EXCAVATING
3234,EXCAVATING
3235,EXCAVATING
3236,EXCAVATING
3237,EXCAVATING
3238,OTHER
3240,OTHER
3241,EXCAVATING
3242,EXCAVATING
3243,EXCAVATING
3244,OTHER
3245,OTHER
3246,EXCAVATING
3247,EXCAVATING
3248,EXCAVATING
3249,OTHER
3250,EXCAVATING
3251,EXCAVATING
3253,EXCAVATING
3254,EXCAVATING
3255,OTHER
3256,OTHER
3257,OTHER
3258,OTHER
3261,OTHER
3262,EXCAVATING
3264,OTHER
3265,OTHER
3266,OTHER
3267,EXCAVATING
3268,OTHER
3269,EXCAVATING
3270,EXCAVATING
3271,EXCAVATING
3272,EXCAVATING
3274,OTHER
3275,OTHER
3276,OTHER
3277,OTHER
3278,OTHER
3279,OTHER
3280,OTHER
3281,OTHER
3282,OTHER
3283,OTHER
3284,OTHER
3285,OTHER
3286,OTHER
3287,OTHER
3288,OTHER
3289,OTHER
3290,OTHER
3291,OTHER
3292,OTHER
3293,OTHER
3294,OTHER
3295,OTHER
3296,OTHER
3297,EXCAVATING
3298,EXCAVATING
3299,EXCAVATING
3300,EXCAVATING
3302,OTHER
3305,OTHER
3306,EXCAVATING
3307,EXCAVATING
3308,OTHER
3309,OTHER
3310,EXCAVATING
3311,EXCAVATING
3313,OTHER
3316,EXCAVATING
3319,EXCAVATING
3320,OTHER
3321,EXCAVATING
3322,EXCAVATING
3323,OTHER
3325,OTHER
3326,OTHER
3327,EXCAVATING
3328,OTHER
3329,OTHER
3331,OTHER
3332,OTHER
3333,EXCAVATING
3336,OTHER
3337,OTHER
3339,OTHER
3340,OTHER
3341,OTHER
3342,OTHER
3343,OTHER
3344,EXCAVATING
3345,OTHER
3346,OTHER
3347,OTHER
3348,EXCAVATING
3349,OTHER
3350,EXCAVATING
3351,OTHER
3352,OTHER
3353,OTHER
3354,EXCAVATING
3355,EXCAVATING
3356,OTHER
3357,EXCAVATING
3358,OTHER
3359,EXCAVATING
3360,OTHER
3361,OTHER
3362,EXCAVATING
3363,OTHER
3366,OTHER
3367,OTHER
3369,OTHER
3370,OTHER
3371,OTHER
3372,OTHER
3373,OTHER
3374,OTHER
3375,OTHER
3376,OTHER
3377,OTHER
3378,OTHER
3379,OTHER
3381,OTHER
3382,OTHER
3383,OTHER
3384,OTHER
3385,OTHER
3386,OTHER
3387,OTHER
3388,OTHER
3390,OTHER
3391,EXCAVATING
3392,OTHER
3393,OTHER
3394,EXCAVATING
3395,OTHER
3396,EXCAVATING
3397,OTHER
3398,EXCAVATING
3399,EXCAVATING
3400,EXCAVATING
3402,EXCAVATING
3403,EXCAVATING
3404,EXCAVATING
3405,EXCAVATING
3406,OTHER
3407,EXCAVATING
3408,OTHER
3409,EXCAVATING
3410,EXCAVATING
3411,EXCAVATING
3412,EXCAVATING
3413,EXCAVATING
3414,EXCAVATING
3415,EXCAVATING
3416,EXCAVATING
3417,EXCAVATING
3418,EXCAVATING
3419,EXCAVATING
3420,EXCAVATING
3422,EXCAVATING
3423,EXCAVATING
3424,EXCAVATING
3425,EXCAVATING
3426,EXCAVATING
3427,OTHER
3428,EXCAVATING
3429,EXCAVATING
3431,EXCAVATING
3432,EXCAVATING
3433,EXCAVATING
3434,EXCAVATING
3435,EXCAVATING
3436,EXCAVATING
3438,EXCAVATING
3439,EXCAVATING
3440,EXCAVATING
3443,EXCAVATING
3444,EXCAVATING
3445,EXCAVATING
3446,EXCAVATING
3447,OTHER
3448,EXCAVATING
3449,EXCAVATING
3450,EXCAVATING
3451,EXCAVATING
3452,OTHER
3453,EXCAVATING
3454,OTHER
3456,EXCAVATING
3457,EXCAVATING
3458,OTHER
3459,EXCAVATING
3460,EXCAVATING
3461,OTHER
3462,EXCAVATING
3463,EXCAVATING
3464,EXCAVATING
3465,EXCAVATING
3466,EXCAVATING
3467,EXCAVATING
3468,OTHER
3469,EXCAVATING
3472,EXCAVATING
3473,EXCAVATING
3474,EXCAVATING
3475,EXCAVATING
3476,EXCAVATING
3477,OTHER
3478,EXCAVATING
3479,EXCAVATING
3480,EXCAVATING
3481,EXCAVATING
3482,EXCAVATING
3483,OTHER
3484,EXCAVATING
3485,EXCAVATING
3486,EXCAVATING
3487,EXCAVATING
3488,EXCAVATING
